RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO;URL
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Tomate Mayonesa;As xl en pan de completo, carne a elegir, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Palta Mayonesa;As xl en pan de completo, carne a elegir, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Lechuga y Mayonesa;As xl en pan de completo, carne a elegir, lechuga y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Salsa Verde;As xl en pan de completo, carne a elegir  y salsa verde.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Carne Solo;As xl en pan de completo y carne a elegir.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;As Xl Carne Mayonesa;As xl en pan de completo, carne a elegir y mayonesa.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Papas Tamaño Pequeño;Papas fritas sencillas tamaño pequeño.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Papas Tamaño Grande;Papas fritas sencillas.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Coca-Cola Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Fanta Naranja 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Sprite 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Pepsi Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Crush Orange 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Canada Dry Ginger Ale 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Bilz Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Pap Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Kem Piña 350 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Coca-Cola Original 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Fanta Naranja 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Sprite 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Pepsi Original 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Crush Orange 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Canada Dry Ginger Ale 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Bilz Original 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Pap Original 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Kem Piña 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Limón Soda 500 ml;Bebida;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;RedBull Original 250 ml;Energética;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Cachantun Agua Mineral;Agua con gas, 500 ml.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Cachantun Agua Mineral 500 ml;Agua sin gas, 500 ml.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Cachantun Agua Mineral +mas;Agua sabor pera sin gas, 500 ml.;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Gatorade Manzana 1 L;Energética;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Gatorade Frutas Tropicales 1 L;Energética;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Gatorade Cool Blue 1 L;Energética;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Gatorade Lima Limón 1 L;Energética;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
El Rey Del Churrascon.;Fontt 135, Colina, Chile;Heineken Cero 330 ml;Cerveza;https://www.rappi.cl/restaurantes/900082734-el-rey-del-churrascon
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Churrasco Italiano;Churrasco italiano, carne de vacuno, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Churrasco Luco;Churrasco con carne de vacuno y queso fundido.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Churrasco Chacarero;Churrasco con carne de vacuno, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Churrasco Dinámico;Churrasco con carne de vacuno, americana, chucrut, palta, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Churrasco Americano;Churrasco con carne de vacuno, cebolla, lechuga, tomate.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Lomito Italiano;Lomito italiano, con carne de vacuno, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Lomito Luco;Lomito con carne de vacuno y queso fundido.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Lomito Chacarero;Lomito con carne de vacuno, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Lomito Dinámico;Lomito con carne de vacuno, americana, chucrut, palta, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Lomito Americano;Lomito con carne de vacuno, cebolla, lechuga, tomate.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Hamburguesa Italiana;Hamburguesa italiana con carne de vacuno, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Hamburguesa Luco;Hamburguesa con carne de vacuno y queso fundido.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Hamburguesa de Chacarero;Hamburguesa con carne de vacuno, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Hamburguesa Dinamica;Hamburguesa con carne de vacuno, americana, chucrut, palta, tomate y mayonesa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Hamburguesa Americana;Hamburguesa con carne de vacuno, cebolla, lechuga, tomate.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada de Pino;Empanada de pino de horno con carne picada y cebolla.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Pino Merquen;Empanada de pino de horno con carne picada, cebolla y merquen.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Milhojas Queso;Empanada de queso con más de hojaldre.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada de Queso Frita;Empanada de queso frita.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada de Pino Frita;Empanada de pino frita con carne picada y cebolla.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Pollo Choclo Queso;Rica empanada de pollo choclo queso especial de la casa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Camaron Queso;Rica empanada camaron queso especial de la casa.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Mix;Rica empanada mix con lomito, queso, churrasco y pollo especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Napolitana;Rica empanada napolitana con queso, tomate, aceituna y oregano especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Churrasco Queso;Rica empanada con churrasco y queso especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Lomito Queso;Rica empanada lomito queso especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Pollo Queso;Rica rempanada pollo queso especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Empanada Vegetariana;Rica empanada vegetariana con .choclo, espinaca y champiñones especial de la noe.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Chorrillana para 2;Rica chorrillana para 2 personas, con papas fritas, huevo frito, cebolla acaramelizada, y longaniza.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Sandwicheria Maldonado;Fray Camilo Henríquez 652, Colina, Chile;Chorrillana Familiar;Rica chorrillana familiar personas, con papas fritas, huevo frito, cebolla acaramelizada, y longaniza.;https://www.rappi.cl/restaurantes/900082791-sandwicheria-maldonado
Pizza Pertutti;Gral. San Martín 25300;Pizza Margarita;Pizza con queso y albahaca y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Triste;Pizza con queso, cebolla, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Carnivora;Pizza con queso, churrasco, pollo, tocino, jamon, longaniza, chorizo y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Veggie Dia;Pizza con queso, champiñon, choclo, pimentón cebolla, rúcula y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Crea Perutti;Pizza base queso con tamaño y 4 ingredientes a elección.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Pepperoni;Pizza con queso, pepperoni y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Especial;Pizza con queso, jamón, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Española;Pizza con queso, jamón, chorizo, longaniza, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Chilena;Pizza con queso, churrasco, tomate, cebolla, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Mamma Mia;Pizza con queso, chorizo, tocino, jamon, tomate, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Napolitana;Pizza con queso, jamón, tomate, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Pollo;Pizza con queso, pollo, choclo, pimentón y aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Oliva;Pizza con queso, champiñon, choclo, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Vegetariana;Pizza con queso, champiñon, choclo, pimentón, tomate, aceituna, palmito y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Mediterránea;Pizza con queso, base pomodoro, rúcula, jamón serrano y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Creazione;"Pizza con queso, base pomodoro, champiñon, rúcula, aceite de oliva,
 merken y tamaño a elegir.";https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Pizza Pesto;Pizza con queso, base pesto, tomate cherry, aceituna y tamaño a elegir.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Rollitos de Bacon;Rollitos con interior de tocino bacón, 8 piezas.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Pizza Pertutti;Gral. San Martín 25300;Palitos de Ajo;Palitos de ajo, 8 piezas.;https://www.rappi.cl/restaurantes/900082793-pizza-pertutti
Donde el Nia;Pasaje Seis 362, Colina, Chile;Completo Italiano;Sándwich con salchicha en pan de completo, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Completo Luco;Sándwich con salchicha en pan de completo y queso fundido.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Completo Brasileño;Sándwich con salchicha en pan de completo, queso fundido y palta.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;As Italiano;Sándwich con carne de vacuno picada en pan de completo, tomate, palta y mayonesa.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;As Luco;Sándwich con carne de vacuno picada en pan de completo y queso fundido.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;As Completo;Sándwich con carne picada en pan de completo, tomate, palta, chucrut y salsa americana.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;As Brasileño;Sándwich con carne picada en pan de completo, queso fundido y palta.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Churrasco Italiano;Sándwich con carne de vacuno, palta, tomate y mayo en pan frica.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Churrasco Luco;Sándwich con carne de vacuno y queso fundido en pan frica.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Churrasco Brasileño;Sándwich con carne de vacuno, queso fundido y palta en pan frica.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Churrasco Chacarero;Sándwich con carne de vacuno, poroto verdes, tomate y mayo en pan frica.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Completo Italiano Xl;Vianesa, tomate, mayo pande 26 cm.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Empanada de Queso;Empanada frita de queso.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Empanada de Camarón y Queso;Empanada frita de queso y camarones.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Empanada de Choclo y Queso;Empanada frita de queso y choclo.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
Donde el Nia;Pasaje Seis 362, Colina, Chile;Empanada de Pollo y Queso;Empanada frita de queso y pollo.;https://www.rappi.cl/restaurantes/900082795-donde-el-nia
